ar,kvartal,diagnoskapitel_kod,diagnoskapitel_text,lan_kod,lan_text,antal,andel,antal_kvinnor,andel_kvinnor,antal_man,andel_man
2015,2,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,01,Stockholms län,577,1.55,404,1.63,173,1.38
2015,2,-00--99,Saknas/Okänd,01,Stockholms län,2461,6.61,1618,6.54,843,6.74
2015,2,Samtliga,Samtliga,03,Uppsala län,6411,100,4224,100,2187,100
2015,2,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,03,Uppsala län,39,0.61,26,0.62,13,0.59
2015,2,C00-D48,Tumörer,03,Uppsala län,357,5.57,246,5.82,111,5.08
2015,2,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,03,Uppsala län,..,..,..,..,..,..
2015,2,E00-E90,"Endokrina sjukdomar, nutritionsrubbningar och ämnesomsättningssjukdomar",03,Uppsala län,84,1.31,59,1.4,25,1.14
2015,2,F00-F99,Psykiska sjukdomar och syndrom samt beteendestörningar,03,Uppsala län,2517,39.3,1828,43.3,689,31.5
2015,2,G00-G99,Sjukdomar i nervsystemet,03,Uppsala län,211,3.29,128,3.03,83,3.8
2015,2,H00-H59,Sjukdomar i ögat och närliggande organ,03,Uppsala län,..,..,16,0.38,..,..
2015,2,H60-H95,Sjukdomar i örat och mastoidutskottet,03,Uppsala län,32,0.5,21,0.5,11,0.5
2015,2,I00-I99,Cirkulationsorganens sjukdomar,03,Uppsala län,209,3.26,81,1.92,128,5.85
2015,2,J00-J99,Andningsorganens sjukdomar,03,Uppsala län,87,1.36,60,1.42,27,1.23
2015,2,K00-K93,Matsmältningsorganens sjukdomar,03,Uppsala län,83,1.29,52,1.23,31,1.42
2015,2,L00-L99,Hudens och underhudens sjukdomar,03,Uppsala län,40,0.62,27,0.64,13,0.59
2015,2,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,03,Uppsala län,1563,24.4,948,22.4,615,28.1
2015,2,N00-N99,Sjukdomar i urin- och könsorganen,03,Uppsala län,54,0.84,41,0.97,13,0.59
2015,2,O00-O99,"Graviditet, förlossning och barnsängstid",03,Uppsala län,144,2.25,144,3.41,-,-
2015,2,P00-P96,Vissa perinatala tillstånd,03,Uppsala län,-,-,-,-,-,-
2015,2,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",03,Uppsala län,..,..,21,0.5,..,..
2015,2,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",03,Uppsala län,221,3.45,146,3.46,75,3.43
2015,2,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",03,Uppsala län,485,7.57,232,5.49,253,11.6
2015,2,U00-U99,Koder för särskilda ändamål,03,Uppsala län,-,-,-,-,-,-
2015,2,V01-Y98,Yttre orsaker till sjukdom och död,03,Uppsala län,..,..,..,..,..,..
2015,2,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,03,Uppsala län,60,0.94,41,0.97,19,0.87
2015,2,-00--99,Saknas/Okänd,03,Uppsala län,154,2.4,95,2.25,59,2.7
2015,2,Samtliga,Samtliga,04,Södermanlands län,5380,100,3523,100,1857,100
2015,2,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,04,Södermanlands län,25,0.46,13,0.37,12,0.65
2015,2,C00-D48,Tumörer,04,Södermanlands län,280,5.2,185,5.25,95,5.12
2015,2,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,04,Södermanlands län,..,..,..,..,..,..
2015,2,E00-E90,"Endokrina sjukdomar, nutritionsrubbningar och ämnesomsättningssjukdomar",04,Södermanlands län,50,0.93,34,0.97,16,0.86
2015,2,F00-F99,Psykiska sjukdomar och syndrom samt beteendestörningar,04,Södermanlands län,2198,40.9,1593,45.2,605,32.6
2015,2,G00-G99,Sjukdomar i nervsystemet,04,Södermanlands län,188,3.49,113,3.21,75,4.04
2015,2,H00-H59,Sjukdomar i ögat och närliggande organ,04,Södermanlands län,21,0.39,10,0.28,11,0.59
2015,2,H60-H95,Sjukdomar i örat och mastoidutskottet,04,Södermanlands län,..,..,12,0.34,..,..
2015,2,I00-I99,Cirkulationsorganens sjukdomar,04,Södermanlands län,172,3.2,64,1.82,108,5.82
2015,2,J00-J99,Andningsorganens sjukdomar,04,Södermanlands län,43,0.8,26,0.74,17,0.92
2015,2,K00-K93,Matsmältningsorganens sjukdomar,04,Södermanlands län,99,1.84,58,1.65,41,2.21
2015,2,L00-L99,Hudens och underhudens sjukdomar,04,Södermanlands län,27,0.5,15,0.43,12,0.65
2015,2,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,04,Södermanlands län,1310,24.3,806,22.9,504,27.1
2015,2,N00-N99,Sjukdomar i urin- och könsorganen,04,Södermanlands län,43,0.8,28,0.79,15,0.81
2015,2,O00-O99,"Graviditet, förlossning och barnsängstid",04,Södermanlands län,116,2.16,116,3.29,-,-
2015,2,P00-P96,Vissa perinatala tillstånd,04,Södermanlands län,..,..,..,..,..,..
2015,2,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",04,Södermanlands län,..,..,10,0.28,..,..
2015,2,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",04,Södermanlands län,128,2.38,86,2.44,42,2.26
2015,2,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",04,Södermanlands län,331,6.15,148,4.2,183,9.85
2015,2,U00-U99,Koder för särskilda ändamål,04,Södermanlands län,-,-,-,-,-,-
2015,2,V01-Y98,Yttre orsaker till sjukdom och död,04,Södermanlands län,..,..,..,..,-,-
2015,2,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,04,Södermanlands län,46,0.86,29,0.82,17,0.92
2015,2,-00--99,Saknas/Okänd,04,Södermanlands län,254,4.72,165,4.68,89,4.79
2015,2,Samtliga,Samtliga,05,Östergötlands län,6727,100,4310,100,2417,100
2015,2,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,05,Östergötlands län,41,0.61,28,0.65,13,0.54
2015,2,C00-D48,Tumörer,05,Östergötlands län,424,6.3,268,6.22,156,6.45
2015,2,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,05,Östergötlands län,..,..,11,0.26,..,..
2015,2,E00-E90,"Endokrina sjukdomar, nutritionsrubbningar och ämnesomsättningssjukdomar",05,Östergötlands län,67,1,49,1.14,18,0.74
2015,2,F00-F99,Psykiska sjukdomar och syndrom samt beteendestörningar,05,Östergötlands län,2488,37,1750,40.6,738,30.5
2015,2,G00-G99,Sjukdomar i nervsystemet,05,Östergötlands län,332,4.94,228,5.29,104,4.3
2015,2,H00-H59,Sjukdomar i ögat och närliggande organ,05,Östergötlands län,..,..,..,..,15,0.62
2015,2,H60-H95,Sjukdomar i örat och mastoidutskottet,05,Östergötlands län,..,..,13,0.3,..,..
2015,2,I00-I99,Cirkulationsorganens sjukdomar,05,Östergötlands län,231,3.43,79,1.83,152,6.29
2015,2,J00-J99,Andningsorganens sjukdomar,05,Östergötlands län,98,1.46,61,1.42,37,1.53
2015,2,K00-K93,Matsmältningsorganens sjukdomar,05,Östergötlands län,106,1.58,63,1.46,43,1.78
2015,2,L00-L99,Hudens och underhudens sjukdomar,05,Östergötlands län,36,0.54,22,0.51,14,0.58
2015,2,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,05,Östergötlands län,1589,23.6,965,22.4,624,25.8
2015,2,N00-N99,Sjukdomar i urin- och könsorganen,05,Östergötlands län,81,1.2,50,1.16,31,1.28
2015,2,O00-O99,"Graviditet, förlossning och barnsängstid",05,Östergötlands län,105,1.56,105,2.44,-,-
2015,2,P00-P96,Vissa perinatala tillstånd,05,Östergötlands län,-,-,-,-,-,-
2015,2,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",05,Östergötlands län,..,..,21,0.49,..,..
2015,2,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",05,Östergötlands län,179,2.66,119,2.76,60,2.48
2015,2,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",05,Östergötlands län,490,7.28,231,5.36,259,10.7
2015,2,U00-U99,Koder för särskilda ändamål,05,Östergötlands län,..,..,..,..,-,-
2015,2,V01-Y98,Yttre orsaker till sjukdom och död,05,Östergötlands län,..,..,-,-,..,..
2015,2,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,05,Östergötlands län,60,0.89,31,0.72,29,1.2
2015,2,-00--99,Saknas/Okänd,05,Östergötlands län,308,4.58,206,4.78,102,4.22
2015,2,Samtliga,Samtliga,06,Jönköpings län,6470,100,4104,100,2366,100
2015,2,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,06,Jönköpings län,..,..,18,0.44,..,..
2015,2,C00-D48,Tumörer,06,Jönköpings län,361,5.58,224,5.46,137,5.79
2015,2,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,06,Jönköpings län,..,..,..,..,..,..
2015,2,E00-E90,"Endokrina sjukdomar, nutritionsrubbningar och ämnesomsättningssjukdomar",06,Jönköpings län,38,0.59,27,0.66,11,0.46
2015,2,F00-F99,Psykiska sjukdomar och syndrom samt beteendestörningar,06,Jönköpings län,2799,43.3,1958,47.7,841,35.5
2015,2,G00-G99,Sjukdomar i nervsystemet,06,Jönköpings län,275,4.25,185,4.51,90,3.8
2015,2,H00-H59,Sjukdomar i ögat och närliggande organ,06,Jönköpings län,..,..,..,..,15,0.63
2015,2,H60-H95,Sjukdomar i örat och mastoidutskottet,06,Jönköpings län,..,..,13,0.32,..,..
2015,2,I00-I99,Cirkulationsorganens sjukdomar,06,Jönköpings län,232,3.59,88,2.14,144,6.09
2015,2,J00-J99,Andningsorganens sjukdomar,06,Jönköpings län,62,0.96,40,0.97,22,0.93
2015,2,K00-K93,Matsmältningsorganens sjukdomar,06,Jönköpings län,79,1.22,39,0.95,40,1.69
2015,2,L00-L99,Hudens och underhudens sjukdomar,06,Jönköpings län,34,0.53,15,0.37,19,0.8
2015,2,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,06,Jönköpings län,1493,23.1,916,22.3,577,24.4
2015,2,N00-N99,Sjukdomar i urin- och könsorganen,06,Jönköpings län,65,1,39,0.95,26,1.1
2015,2,O00-O99,"Graviditet, förlossning och barnsängstid",06,Jönköpings län,99,1.53,99,2.41,-,-
2015,2,P00-P96,Vissa perinatala tillstånd,06,Jönköpings län,-,-,-,-,-,-
2015,2,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",06,Jönköpings län,..,..,12,0.29,..,..
2015,2,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",06,Jönköpings län,114,1.76,79,1.92,35,1.48
2015,2,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",06,Jönköpings län,479,7.4,199,4.85,280,11.8
2015,2,U00-U99,Koder för särskilda ändamål,06,Jönköpings län,-,-,-,-,-,-
2015,2,V01-Y98,Yttre orsaker till sjukdom och död,06,Jönköpings län,..,..,..,..,..,..
2015,2,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,06,Jönköpings län,53,0.82,21,0.51,32,1.35
2015,2,-00--99,Saknas/Okänd,06,Jönköpings län,189,2.92,117,2.85,72,3.04
2015,2,Samtliga,Samtliga,07,Kronobergs län,3594,100,2349,100,1245,100
2015,2,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,07,Kronobergs län,..,..,14,0.6,..,..
2015,2,C00-D48,Tumörer,07,Kronobergs län,196,5.45,124,5.28,72,5.78
2015,2,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,07,Kronobergs län,..,..,..,..,-,-
2015,2,E00-E90,"Endokrina sjukdomar, nutritionsrubbningar och ämnesomsättningssjukdomar",07,Kronobergs län,33,0.92,22,0.94,11,0.88
2015,2,F00-F99,Psykiska sjukdomar och syndrom samt beteendestörningar,07,Kronobergs län,1557,43.3,1105,47,452,36.3
2015,2,G00-G99,Sjukdomar i nervsystemet,07,Kronobergs län,128,3.56,81,3.45,47,3.78
2015,2,H00-H59,Sjukdomar i ögat och närliggande organ,07,Kronobergs län,..,..,..,..,..,..
2015,2,H60-H95,Sjukdomar i örat och mastoidutskottet,07,Kronobergs län,..,..,..,..,..,..
2015,2,I00-I99,Cirkulationsorganens sjukdomar,07,Kronobergs län,111,3.09,42,1.79,69,5.54
2015,2,J00-J99,Andningsorganens sjukdomar,07,Kronobergs län,33,0.92,17,0.72,16,1.29
2015,2,K00-K93,Matsmältningsorganens sjukdomar,07,Kronobergs län,42,1.17,21,0.89,21,1.69
2015,2,L00-L99,Hudens och underhudens sjukdomar,07,Kronobergs län,21,0.58,11,0.47,10,0.8
2015,2,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,07,Kronobergs län,914,25.4,585,24.9,329,26.4
2015,2,N00-N99,Sjukdomar i urin- och könsorganen,07,Kronobergs län,23,0.64,13,0.55,10,0.8
2015,2,O00-O99,"Graviditet, förlossning och barnsängstid",07,Kronobergs län,51,1.42,51,2.17,-,-
2015,2,P00-P96,Vissa perinatala tillstånd,07,Kronobergs län,-,-,-,-,-,-
2015,2,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",07,Kronobergs län,..,..,..,..,..,..
2015,2,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",07,Kronobergs län,86,2.39,61,2.6,25,2.01
2015,2,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",07,Kronobergs län,223,6.2,101,4.3,122,9.8
2015,2,U00-U99,Koder för särskilda ändamål,07,Kronobergs län,-,-,-,-,-,-
2015,2,V01-Y98,Yttre orsaker till sjukdom och död,07,Kronobergs län,-,-,-,-,-,-
2015,2,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,07,Kronobergs län,..,..,..,..,10,0.8
2015,2,-00--99,Saknas/Okänd,07,Kronobergs län,112,3.12,75,3.19,37,2.97
2015,2,Samtliga,Samtliga,08,Kalmar län,4410,100,2798,100,1612,100
2015,2,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,08,Kalmar län,..,..,..,..,..,..
2015,2,C00-D48,Tumörer,08,Kalmar län,265,6.01,157,5.61,108,6.7
2015,2,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,08,Kalmar län,..,..,..,..,..,..
2015,2,E00-E90,"Endokrina sjukdomar, nutritionsrubbningar och ämnesomsättningssjukdomar",08,Kalmar län,42,0.95,30,1.07,12,0.74
2015,2,F00-F99,Psykiska sjukdomar och syndrom samt beteendestörningar,08,Kalmar län,1835,41.6,1315,47,520,32.3
2015,2,G00-G99,Sjukdomar i nervsystemet,08,Kalmar län,148,3.36,86,3.07,62,3.85
2015,2,H00-H59,Sjukdomar i ögat och närliggande organ,08,Kalmar län,..,..,..,..,11,0.68
2015,2,H60-H95,Sjukdomar i örat och mastoidutskottet,08,Kalmar län,..,..,13,0.46,..,..
2015,2,I00-I99,Cirkulationsorganens sjukdomar,08,Kalmar län,144,3.27,54,1.93,90,5.58
2015,2,J00-J99,Andningsorganens sjukdomar,08,Kalmar län,37,0.84,25,0.89,12,0.74
2015,2,K00-K93,Matsmältningsorganens sjukdomar,08,Kalmar län,65,1.47,36,1.29,29,1.8
2015,2,L00-L99,Hudens och underhudens sjukdomar,08,Kalmar län,..,..,16,0.57,..,..
2015,2,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,08,Kalmar län,1021,23.2,622,22.2,399,24.8
2015,2,N00-N99,Sjukdomar i urin- och könsorganen,08,Kalmar län,41,0.93,17,0.61,24,1.49
2015,2,O00-O99,"Graviditet, förlossning och barnsängstid",08,Kalmar län,39,0.88,39,1.39,-,-
2015,2,P00-P96,Vissa perinatala tillstånd,08,Kalmar län,-,-,-,-,-,-
2015,2,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",08,Kalmar län,..,..,11,0.39,..,..
2015,2,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",08,Kalmar län,100,2.27,68,2.43,32,1.99
2015,2,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",08,Kalmar län,330,7.48,142,5.08,188,11.7
2015,2,U00-U99,Koder för särskilda ändamål,08,Kalmar län,-,-,-,-,-,-
2015,2,V01-Y98,Yttre orsaker till sjukdom och död,08,Kalmar län,..,..,-,-,..,..
2015,2,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,08,Kalmar län,50,1.13,28,1,22,1.36
2015,2,-00--99,Saknas/Okänd,08,Kalmar län,201,4.56,123,4.4,78,4.84
2015,2,Samtliga,Samtliga,09,Gotlands län,908,100,613,100,295,100
2015,2,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,09,Gotlands län,..,..,..,..,..,..
2015,2,C00-D48,Tumörer,09,Gotlands län,48,5.29,31,5.06,17,5.76
2015,2,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,09,Gotlands län,..,..,..,..,..,..
2015,2,E00-E90,"Endokrina sjukdomar, nutritionsrubbningar och ämnesomsättningssjukdomar",09,Gotlands län,..,..,..,..,..,..
2015,2,F00-F99,Psykiska sjukdomar och syndrom samt beteendestörningar,09,Gotlands län,351,38.7,261,42.6,90,30.5
2015,2,G00-G99,Sjukdomar i nervsystemet,09,Gotlands län,33,3.63,21,3.43,12,4.07
2015,2,H00-H59,Sjukdomar i ögat och närliggande organ,09,Gotlands län,..,..,..,..,..,..
2015,2,H60-H95,Sjukdomar i örat och mastoidutskottet,09,Gotlands län,..,..,..,..,-,-
2015,2,I00-I99,Cirkulationsorganens sjukdomar,09,Gotlands län,41,4.52,13,2.12,28,9.49
2015,2,J00-J99,Andningsorganens sjukdomar,09,Gotlands län,..,..,..,..,..,..
2015,2,K00-K93,Matsmältningsorganens sjukdomar,09,Gotlands län,..,..,..,..,..,..
2015,2,L00-L99,Hudens och underhudens sjukdomar,09,Gotlands län,..,..,..,..,..,..
2015,2,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,09,Gotlands län,183,20.2,119,19.4,64,21.7
2015,2,N00-N99,Sjukdomar i urin- och könsorganen,09,Gotlands län,..,..,..,..,..,..
2015,2,O00-O99,"Graviditet, förlossning och barnsängstid",09,Gotlands län,22,2.42,22,3.59,-,-
2015,2,P00-P96,Vissa perinatala tillstånd,09,Gotlands län,-,-,-,-,-,-
2015,2,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",09,Gotlands län,..,..,..,..,-,-
2015,2,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",09,Gotlands län,..,..,19,3.1,..,..
2015,2,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",09,Gotlands län,59,6.5,32,5.22,27,9.15
2015,2,U00-U99,Koder för särskilda ändamål,09,Gotlands län,-,-,-,-,-,-
2015,2,V01-Y98,Yttre orsaker till sjukdom och död,09,Gotlands län,-,-,-,-,-,-
2015,2,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,09,Gotlands län,..,..,10,1.63,..,..
2015,2,-00--99,Saknas/Okänd,09,Gotlands län,56,6.17,37,6.04,19,6.44
2015,2,Samtliga,Samtliga,10,Blekinge län,2444,100,1568,100,876,100
2015,2,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,10,Blekinge län,..,..,..,..,..,..
2015,2,C00-D48,Tumörer,10,Blekinge län,146,5.97,89,5.68,57,6.51
2015,2,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,10,Blekinge län,..,..,..,..,..,..
2015,2,E00-E90,"Endokrina sjukdomar, nutritionsrubbningar och ämnesomsättningssjukdomar",10,Blekinge län,20,0.82,10,0.64,10,1.14
2015,2,F00-F99,Psykiska sjukdomar och syndrom samt beteendestörningar,10,Blekinge län,973,39.8,714,45.5,259,29.6
2015,2,G00-G99,Sjukdomar i nervsystemet,10,Blekinge län,96,3.93,64,4.08,32,3.65
2015,2,H00-H59,Sjukdomar i ögat och närliggande organ,10,Blekinge län,..,..,..,..,..,..
2015,2,H60-H95,Sjukdomar i örat och mastoidutskottet,10,Blekinge län,..,..,..,..,..,..
2015,2,I00-I99,Cirkulationsorganens sjukdomar,10,Blekinge län,82,3.36,28,1.79,54,6.16
2015,2,J00-J99,Andningsorganens sjukdomar,10,Blekinge län,..,..,20,1.28,..,..
2015,2,K00-K93,Matsmältningsorganens sjukdomar,10,Blekinge län,40,1.64,22,1.4,18,2.05
2015,2,L00-L99,Hudens och underhudens sjukdomar,10,Blekinge län,..,..,..,..,..,..
2015,2,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,10,Blekinge län,577,23.6,352,22.4,225,25.7
2015,2,N00-N99,Sjukdomar i urin- och könsorganen,10,Blekinge län,28,1.15,11,0.7,17,1.94
2015,2,O00-O99,"Graviditet, förlossning och barnsängstid",10,Blekinge län,57,2.33,57,3.64,-,-
2015,2,P00-P96,Vissa perinatala tillstånd,10,Blekinge län,-,-,-,-,-,-
2015,2,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",10,Blekinge län,..,..,..,..,..,..
2015,2,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",10,Blekinge län,63,2.58,36,2.3,27,3.08
2015,2,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",10,Blekinge län,165,6.75,66,4.21,99,11.3
2015,2,U00-U99,Koder för särskilda ändamål,10,Blekinge län,-,-,-,-,-,-
2015,2,V01-Y98,Yttre orsaker till sjukdom och död,10,Blekinge län,..,..,..,..,-,-
2015,2,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,10,Blekinge län,24,0.98,13,0.83,11,1.26
2015,2,-00--99,Saknas/Okänd,10,Blekinge län,93,3.81,52,3.32,41,4.68
2015,2,Samtliga,Samtliga,12,Skåne län,20955,100,13740,100,7215,100
2015,2,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,12,Skåne län,82,0.39,49,0.36,33,0.46
2015,2,C00-D48,Tumörer,12,Skåne län,1282,6.12,816,5.94,466,6.46
2015,2,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,12,Skåne län,40,0.19,27,0.2,13,0.18
2015,2,E00-E90,"Endokrina sjukdomar, nutritionsrubbningar och ämnesomsättningssjukdomar",12,Skåne län,208,0.99,143,1.04,65,0.9
2015,2,F00-F99,Psykiska sjukdomar och syndrom samt beteendestörningar,12,Skåne län,9092,43.4,6546,47.6,2546,35.3
2015,2,G00-G99,Sjukdomar i nervsystemet,12,Skåne län,665,3.17,398,2.9,267,3.7
2015,2,H00-H59,Sjukdomar i ögat och närliggande organ,12,Skåne län,92,0.44,42,0.31,50,0.69
2015,2,H60-H95,Sjukdomar i örat och mastoidutskottet,12,Skåne län,96,0.46,66,0.48,30,0.42
2015,2,I00-I99,Cirkulationsorganens sjukdomar,12,Skåne län,719,3.43,263,1.91,456,6.32
2015,2,J00-J99,Andningsorganens sjukdomar,12,Skåne län,185,0.88,91,0.66,94,1.3
2015,2,K00-K93,Matsmältningsorganens sjukdomar,12,Skåne län,308,1.47,172,1.25,136,1.88
2015,2,L00-L99,Hudens och underhudens sjukdomar,12,Skåne län,118,0.56,58,0.42,60,0.83
2015,2,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,12,Skåne län,4689,22.4,2955,21.5,1734,24
2015,2,N00-N99,Sjukdomar i urin- och könsorganen,12,Skåne län,179,0.85,98,0.71,81,1.12
